,station,time,lat,lon,y,x,bathy,u_water,v_water,u_wind,v_wind,temp,salinity,surface_elev
68,8744673 Fort Morgan,2019-10-03 00:17:55.781250,30.228078842163086,271.9735412597656,5547516.5,1308577.875,9.086000442504883,0.038029443472623825,0.08519966155290604,0.05578282102942467,2.2990236282348633,30.362348556518555,34.07505416870117,0.36994481086730957
69,"8741501 Dock C,    ",2019-10-03 00:17:55.781250,30.343156814575195,271.4366455078125,5556072.5,1255980.875,7.318999767303467,-0.02779003046452999,-0.009500343352556229,-0.3984592854976654,2.054651975631714,30.649694442749023,26.931180953979492,0.37019601464271545
70,"8741003 Petit Bois,",2019-10-03 00:17:55.781250,30.213699340820312,271.4995422363281,5542222.0,1263157.125,7.546000003814697,-0.0769587829709053,0.06786035746335983,-1.2095707654953003,2.546055793762207,30.084505081176758,30.098098754882812,0.3646262586116791
71,"8741094 Rear Range,",2019-10-03 00:17:55.781250,30.334470748901367,271.48291015625,5555462.5,1260498.875,12.644000053405762,-0.026646999642252922,0.026768648996949196,-0.432806134223938,2.0861148834228516,30.63689613342285,27.33936882019043,0.36893367767333984
72,8771341 GB North Je,2019-10-03 00:17:55.781250,29.35546112060547,265.2782287597656,5414301.5,667096.9375,13.13700008392334,-0.6262348294258118,-0.049596384167671204,-5.205877304077148,1.2478675842285156,28.941740036010742,21.534334182739258,0.5230367183685303
73,8770822 Texas Point,2019-10-03 00:17:55.781250,29.67654800415039,266.1625671386719,5452771.5,751669.125,3.0,-0.17032751441001892,-0.13334383070468903,-2.2703566551208496,1.489198088645935,28.949325561523438,15.796065330505371,0.582407534122467
74,"42019_B LLNR 1205, ",2019-10-03 00:17:55.781250,27.93854331970215,264.67364501953125,5255643.5,612318.5,184.69970703125,0.06076169013977051,0.1780475527048111,-6.790416240692139,0.48091432452201843,29.31431770324707,36.334598541259766,0.32719844579696655
75,"42020_B LLNR 1330, ",2019-10-03 00:17:55.781250,26.94124412536621,263.2818603515625,5142461.5,476925.78125,88.65299987792969,-0.061721306294202805,-0.022219741716980934,-7.217875957489014,-0.20399244129657745,29.78641128540039,33.9693717956543,0.3958124816417694
76,PTAT2_C Port Aransa,2019-10-03 00:17:55.781250,27.82900047302246,262.9470520019531,5240394.5,442555.5,3.0239999294281006,-0.10977956652641296,-0.15547360479831696,-7.077091217041016,0.17866334319114685,30.03034782409668,30.741979598999023,0.5023195743560791
77,"42035_B LLNR 1145, ",2019-10-03 00:17:55.781250,29.2313232421875,265.59014892578125,5401484.0,697839.4375,15.847000122070312,-0.22114355862140656,0.016392970457673073,-6.418922424316406,1.6348092555999756,29.228347778320312,27.546751022338867,0.5110865235328674
78,"MRSL1_T  Marsh Is, ",2019-10-03 00:17:55.781250,29.439292907714844,267.9407653808594,5434061.0,925139.4375,3.88700008392334,-0.22809109091758728,0.13374313712120056,-2.069056510925293,-0.8138242363929749,29.72384262084961,10.796061515808105,0.46656081080436707
79,ILDL1_T  Is Dernier,2019-10-03 00:17:55.781250,29.052461624145508,269.4669189453125,5399696.0,1075796.375,6.446000099182129,-0.16990791261196136,0.07851120829582214,-5.950109958648682,0.14663168787956238,29.166940689086914,27.58669662475586,0.3657500147819519
80,SPLL1_T  S. Timbali,2019-10-03 00:17:55.781250,28.864164352416992,269.5183410644531,5379175.5,1082122.75,18.29400062561035,-0.4478308856487274,-0.09884268790483475,-7.169950485229492,-0.40393418073654175,28.90651512145996,29.49591636657715,0.32602980732917786
81,LUML1_T  Marine Cen,2019-10-03 00:17:55.781250,29.2053165435791,269.3788146972656,5416076.5,1066170.625,3.0,0.010150524787604809,0.009768584743142128,-4.993497371673584,-0.29000943899154663,29.729265213012695,26.506696701049805,0.36085274815559387
82,TRBL1_T  Terrebonn ,2019-10-03 00:17:55.781250,29.165494918823242,269.42010498046875,5411920.0,1070457.625,3.0,-0.0017738594906404614,0.03847528249025345,-5.8895158767700195,-0.31836190819740295,29.422985076904297,27.049339294433594,0.35864922404289246
83,"BURL1_C  SW Pass,  ",2019-10-03 00:17:55.781250,28.903234481811523,270.5699157714844,5390440.0,1184217.75,12.291000366210938,-0.8573622703552246,-0.474933922290802,-6.013857841491699,-1.1946877241134644,28.057641983032227,15.856348037719727,0.34876081347465515
84,"42067_B  USM3M02,  ",2019-10-03 00:17:55.781250,30.038433074951172,271.34747314453125,5521673.5,1250056.375,20.548999786376953,-0.2717694044113159,0.0644814670085907,-2.459961175918579,2.8705825805664062,30.064903259277344,33.51292419433594,0.3390606939792633
85,42040_B  Lake Offsh,2019-10-03 00:17:55.781250,29.216114044189453,271.7689208984375,5433977.5,1298044.375,199.3907928466797,0.16508449614048004,0.16768242418766022,-5.555176734924316,-0.10631310194730759,28.699033737182617,34.944583892822266,0.08984129130840302
86,MBLA1_C  Mid-Mob Ba,2019-10-03 00:17:55.781250,30.436363220214844,271.9875183105469,5570675.0,1308001.125,9.720999717712402,0.0794302299618721,0.18985289335250854,0.7279905676841736,3.3763492107391357,30.411846160888672,13.955503463745117,0.3984155058860779
87,MHPA1_C  Meaher Par,2019-10-03 00:17:55.781250,30.66763687133789,271.98968505859375,5596290.0,1306076.25,3.0,-0.05635983124375343,-0.05317946523427963,0.6056786775588989,3.647310733795166,29.690889358520508,0.4680936634540558,0.4283374845981598
88,"CRTA1_C  Ceder Pt, ",2019-10-03 00:17:55.781250,30.30856704711914,271.8586730957031,5555509.5,1296808.75,3.0,0.2085760235786438,-0.08085890859365463,0.5358006358146667,2.147735118865967,30.5817813873291,14.91956615447998,0.38709312677383423
89,KATA1_C  Katrina Cu,2019-10-03 00:17:55.781250,30.257247924804688,271.7839660644531,5549242.5,1290099.5,4.218999862670898,0.06330853700637817,0.02336950972676277,-0.10176502913236618,2.2433295249938965,30.720788955688477,21.001718521118164,0.3814617991447449
90,DPHA1_C  Dauphin Is,2019-10-03 00:17:55.781250,30.252920150756836,271.919921875,5549837.5,1303198.875,3.0,0.1696884036064148,-0.1421826034784317,0.17254742980003357,2.352510690689087,30.129247665405273,20.346439361572266,0.37944355607032776
91,BSCA1_W  Bon Secour,2019-10-03 00:17:55.781250,30.33016586303711,272.17034912109375,5560398.0,1326528.125,3.0,0.05461136996746063,-0.06846228241920471,0.32583555579185486,1.8870315551757812,30.9647159576416,18.43634796142578,0.3874433636665344
92,42012_B  Orange Bea,2019-10-03 00:17:55.781250,30.066381454467773,272.43927001953125,5533438.0,1354870.625,27.59600067138672,-0.29149213433265686,0.21486195921897888,-0.3857192397117615,2.3792433738708496,30.148639678955078,34.834808349609375,0.3540365993976593
0,8729108 Panama City,2019-10-03 00:29:52.968750,30.122159957885742,274.26678466796875,5556146.0,1529913.625,15.54640007019043,-0.05398380011320114,0.16717511415481567,1.6029517650604248,2.1436350345611572,29.389062881469727,34.806060791015625,0.37557053565979004
1,"8729501 Valparaiso,",2019-10-03 00:29:52.968750,30.484710693359375,273.52734375,5589219.5,1455070.0,3.3910000324249268,0.04492558166384697,0.0011243985500186682,0.4970044493675232,2.777709722518921,30.27107048034668,19.82048797607422,0.2883143723011017
2,"8729840 Pensacola, ",2019-10-03 00:29:52.968750,30.402843475341797,272.7876281738281,5573601.5,1385037.75,8.359999656677246,0.09590891003608704,0.04636523872613907,1.2599419355392456,1.9357935190200806,30.321657180786133,26.834928512573242,0.37775659561157227
3,8729941 Blue Angles,2019-10-03 00:29:52.968750,30.301612854003906,272.6007080078125,5560811.0,1368104.0,5.11899995803833,-0.02939079888164997,0.004671652335673571,0.6334863901138306,1.5495903491973877,30.434240341186523,32.15555191040039,0.3984704613685608
4,8731439 Gulf Shores,2019-10-03 00:29:52.968750,30.24783706665039,272.3187255859375,5552506.0,1341550.375,6.381999969482422,-0.1819038838148117,-0.019381530582904816,0.2852267026901245,1.395629644393921,30.494354248046875,33.63172912597656,0.404475599527359
5,"8732828 Weeks Bay, ",2019-10-03 00:29:52.968750,30.37752914428711,272.1572265625,5565531.5,1324825.125,3.0,0.06778815388679504,-0.01492515578866005,0.4204261898994446,1.93863844871521,31.062028884887695,17.67447853088379,0.39759764075279236
6,8735181 Dauphin Is ,2019-10-03 00:29:52.968750,30.250030517578125,271.9248352050781,5549556.5,1303697.25,3.0,0.15543514490127563,-0.01648283749818802,0.10815218836069107,2.2631373405456543,30.043787002563477,23.68631935119629,0.38729894161224365
7,"8736897 CG Mobile, ",2019-10-03 00:29:52.968750,30.644760131835938,271.9434509277344,5593390.0,1301862.125,3.0,-0.012339994311332703,-0.008140871301293373,0.5130330324172974,2.484924077987671,30.437183380126953,2.4549813270568848,0.42831215262413025
8,8737048 Mobile St D,2019-10-03 00:29:52.968750,30.677701950073242,271.9854431152344,5597370.5,1305577.625,4.544000148773193,0.019371286034584045,0.013702884316444397,0.4701772928237915,3.453184127807617,29.650033950805664,0.41178762912750244,0.43261030316352844
9,8741041 Pascagoula ,2019-10-03 00:29:52.968750,30.334470748901367,271.48291015625,5555462.5,1260498.875,12.644000053405762,-0.025296682491898537,0.025473089888691902,-0.322254478931427,1.9707144498825073,30.622499465942383,27.34161376953125,0.3754817247390747
10,8741533 Pascagoula ,2019-10-03 00:29:52.968750,30.343156814575195,271.4366455078125,5556072.5,1255980.875,7.318999767303467,-0.024960463866591454,-0.008511208929121494,-0.31429344415664673,1.9392354488372803,30.639802932739258,26.93482780456543,0.37615060806274414
11,8745557 Gulfport Ha,2019-10-03 00:29:52.968750,30.367366790771484,270.9154357910156,5554908.5,1205731.875,3.0,-0.12040309607982635,-0.030501242727041245,-0.6086499691009521,2.277100086212158,30.517677307128906,20.38193702697754,0.39202308654785156
12,8747437 Bay Wavelan,2019-10-03 00:29:52.968750,30.322189331054688,270.6742858886719,5548197.0,1182939.875,3.0,-0.0233132466673851,0.0629483163356781,-0.6025305986404419,1.806922197341919,30.402883529663086,12.081007957458496,0.33812081813812256
13,8761305 Shell Beach,2019-10-03 00:29:52.968750,29.865243911743164,270.3265075683594,5495210.5,1153069.75,3.0,3.312415719847195e-05,0.0011481784749776125,-1.8349559307098389,1.1927272081375122,30.11445426940918,0.526141345500946,0.2413429468870163
14,"8760922 Pilots Sta,",2019-10-03 00:29:52.968750,28.930145263671875,270.59686279296875,5393605.5,1186625.25,5.297999858856201,-0.2793870270252228,-0.31396621465682983,-5.702373504638672,-0.9397627711296082,28.27595329284668,21.906661987304688,0.38064056634902954
15,"8761724 Grand Isle,",2019-10-03 00:29:52.968750,29.264535903930664,270.0484313964844,5426867.5,1130746.875,3.0390000343322754,-0.05281572416424751,-0.07698137313127518,-5.288369178771973,-0.9343189001083374,29.48984718322754,23.526498794555664,0.36924150586128235
16,8762075 Port Fourch,2019-10-03 00:29:52.968750,29.100542068481445,269.8081970214844,5407159.5,1108631.375,4.366000175476074,-0.1758056879043579,-0.09949660301208496,-4.376862525939941,-1.1104731559753418,28.915794372558594,27.85566520690918,0.3649705648422241
17,"8764277 Lawma, Amer",2019-10-03 00:29:52.968750,29.446081161499023,268.6622619628906,5438586.5,995053.625,3.0,-0.023480350151658058,0.033592402935028076,-0.49020975828170776,0.8412109613418579,28.371257781982422,0.005000005010515451,0.5264889597892761
18,8765251 Cypremort P,2019-10-03 00:29:52.968750,29.711341857910156,268.1277770996094,5465142.0,941689.875,3.0,-0.2743590772151947,0.22483719885349274,-0.780448317527771,1.7267346382141113,30.282316207885742,6.684620380401611,0.30149635672569275
19,8766072 Freshwater ,2019-10-03 00:29:52.968750,29.532861709594727,267.6938171386719,5443229.0,900681.0625,3.0,0.2094312608242035,-0.018709171563386917,-0.9419001340866089,0.36179623007774353,29.64685821533203,6.747416019439697,0.5043699741363525
20,"8768094 Calcasieu, ",2019-10-03 00:29:52.968750,29.763681411743164,266.6601257324219,5464308.0,799447.5,3.0,-0.09099926799535751,-0.026772884652018547,-1.4150159358978271,2.1291682720184326,29.753585815429688,17.540159225463867,0.5536552667617798
21,8770570 Sabine Pass,2019-10-03 00:29:52.968750,29.69829559326172,266.17315673828125,5455221.0,752605.125,3.0,0.06525690853595734,-0.1199086606502533,-1.751620888710022,1.4392832517623901,28.376863479614258,9.756174087524414,0.5956020951271057
22,"8770613 Morgans Pt,",2019-10-03 00:29:52.968750,29.680479049682617,265.0149841308594,5449606.0,640522.5,7.409999847412109,-0.026492798700928688,0.1091281995177269,-2.711588144302368,1.6503065824508667,29.32442283630371,6.7510457038879395,0.2443273961544037
23,8770743 Battleship ,2019-10-03 00:29:52.968750,29.760578155517578,264.9225769042969,5458244.5,631331.5625,5.86899995803833,-0.0036152072716504335,0.005805422086268663,-2.046879768371582,1.3551572561264038,29.668180465698242,0.05839969962835312,0.24126407504081726
24,"8770933 Clear Lake,",2019-10-03 00:29:52.968750,29.55629539489746,264.98248291015625,5435745.5,637754.875,3.0,0.003967326134443283,0.04490160942077637,-4.426595211029053,2.076021432876587,29.015701293945312,9.129311561584473,0.239217609167099
25,8770971 Rollover Pa,2019-10-03 00:29:52.968750,29.514860153198242,265.48974609375,5432607.5,687082.625,3.0,-0.017435701563954353,0.014761391095817089,-2.497840642929077,0.9498673677444458,28.94706153869629,4.179711818695068,0.26588472723960876
26,"8771013 Eagle Pt, T",2019-10-03 00:29:52.968750,29.47802734375,265.0788879394531,5427327.5,647348.625,3.0,0.07496162503957748,0.072685606777668,-4.83104944229126,2.2282843589782715,28.914316177368164,15.517529487609863,0.2544875741004944
27,8771450 Galvest Pie,2019-10-03 00:29:52.968750,29.310361862182617,265.2078857421875,5409098.5,660411.3125,11.234999656677246,-0.8329710960388184,-0.3589276671409607,-5.00816011428833,1.6497710943222046,28.72859001159668,16.4080867767334,0.4262695610523224
28,8771510 Galvest Pl ,2019-10-03 00:29:52.968750,29.283029556274414,265.2115478515625,5406078.5,660856.3125,3.562000036239624,-0.05553346127271652,-0.013876541517674923,-4.945361137390137,1.6313506364822388,29.018938064575195,22.440610885620117,0.5622367262840271
29,8772447 USCG Freepo,2019-10-03 00:29:52.968750,28.936359405517578,264.7026672363281,5366289.5,612367.25,3.806999921798706,-0.10177482664585114,-0.08427910506725311,-4.867023468017578,0.8543522953987122,29.249540328979492,24.95753288269043,0.5338252186775208
30,8773701 Port Oconno,2019-10-03 00:29:52.968750,28.41063690185547,263.64739990234375,5305831.0,510447.46875,3.0,-0.09255697578191757,-0.09090206027030945,-7.315705299377441,1.0199148654937744,29.95000648498535,25.06490135192871,0.5252940654754639
31,8775237 Port Aransa,2019-10-03 00:29:52.968750,27.82365608215332,262.9415588378906,5239796.0,442021.15625,3.071000099182129,-0.11418481916189194,-0.1367064118385315,-7.089249610900879,0.21596859395503998,30.00999641418457,30.75901222229004,0.5095090866088867
32,8775870 Corpus Chri,2019-10-03 00:29:52.968750,27.579660415649414,262.7801818847656,5212588.5,426397.28125,3.4809999465942383,-0.06682927161455154,-0.1360151320695877,-6.126584053039551,-0.27326568961143494,30.160663604736328,31.940176010131836,0.5055123567581177
33,8779748 S. Padre Is,2019-10-03 00:29:52.968750,25.83448028564453,262.849853515625,5019317.5,435344.0625,13.817500114440918,-0.047711633145809174,0.03514533489942551,-5.244269847869873,-1.9793648719787598,30.199949264526367,36.047218322753906,0.5704561471939087
34,TABSV_B TABS Buoy B,2019-10-03 00:29:52.968750,28.981714248657227,265.0821228027344,5372311.5,649224.75,18.98699951171875,-0.08612516522407532,-0.03618611395359039,-6.157861709594727,1.6743005514144897,29.325868606567383,28.552608489990234,0.4885577857494354
35,TABSV_D TABS Buoy D,2019-10-03 00:29:52.968750,27.941490173339844,263.1598815917969,5253117.5,463357.21875,16.402000427246094,-0.17178303003311157,-0.11175345629453659,-7.476577281951904,0.18705376982688904,29.993392944335938,30.53047752380371,0.49357515573501587
36,TABSV_F TABS Buoy F,2019-10-03 00:29:52.968750,28.8481388092041,265.75946044921875,5359560.0,715735.8125,23.672000885009766,-0.1418137401342392,0.055200692266225815,-6.979706764221191,1.3692594766616821,28.996952056884766,32.23487854003906,0.4311073422431946
37,TABSV_H TABS Buoy H,2019-10-03 00:29:52.968750,27.86577033996582,263.4449462890625,5245128.0,491539.09375,33.96900177001953,-0.5223008394241333,-0.33200255036354065,-7.470805644989014,0.7559311389923096,29.676843643188477,31.839738845825195,0.432683527469635
38,TABSV_J TABS Buoy J,2019-10-03 00:29:52.968750,26.182249069213867,262.95135498046875,5057958.0,445077.625,21.71269989013672,0.002526432042941451,0.07501089572906494,-6.041932106018066,-1.8194866180419922,30.313047409057617,36.04037857055664,0.430891215801239
39,TABSV_K TABS Buoy K,2019-10-03 00:29:52.968750,26.220500946044922,263.5380859375,5063006.5,503654.53125,113.9531021118164,-0.14689695835113525,-0.23945243656635284,-6.335509300231934,-1.3097585439682007,29.541118621826172,35.04226303100586,0.48163288831710815
40,TABSV_N TABS Buoy N,2019-10-03 00:29:52.968750,27.900299072265625,266.0141906738281,5255426.0,744345.3125,241.32699584960938,-0.1349210888147354,0.08284860849380493,-7.940724849700928,0.36351755261421204,29.290067672729492,36.35872268676758,0.31377220153808594
41,TABSV_R TABS Buoy R,2019-10-03 00:29:52.968750,29.633649826049805,266.3545837402344,5448717.0,770444.0625,10.494000434875488,-0.11099036782979965,0.058687590062618256,-2.7036244869232178,2.0425631999969482,29.415536880493164,20.102603912353516,0.5624297261238098
42,TABSV_V TABS Buoy V,2019-10-03 00:29:52.968750,27.856199264526367,266.41131591796875,5252002.5,783606.75,191.12969970703125,0.03580069914460182,0.04379216954112053,-7.782829761505127,-0.2656537890434265,29.24501609802246,36.088497161865234,0.31776854395866394
43,TABSV_W TABS Buoy W,2019-10-03 00:29:52.968750,28.354541778564453,263.9920349121094,5300235.0,544340.75,22.091999053955078,-0.25285738706588745,-0.07904954254627228,-7.231138706207275,1.1490048170089722,29.59674072265625,29.67802619934082,0.4727124869823456
44,"mb0101c MB Buoy M, ",2019-10-03 00:29:52.968750,30.130176544189453,271.9326171875,5536358.5,1305543.5,17.735000610351562,-0.31120067834854126,0.00014268551603890955,-0.5522271990776062,2.3965039253234863,29.788715362548828,34.83721160888672,0.37208810448646545
45,mb0301c MB St Pier ,2019-10-03 00:29:52.968750,30.673261642456055,271.9875793457031,5596896.0,1305823.0,3.0859999656677246,-0.06093011051416397,-0.04579345881938934,0.5219985246658325,3.4915273189544678,29.60260581970215,0.38674819469451904,0.4338468909263611
46,mb0401c MB Cont ter,2019-10-03 00:29:52.968750,30.662982940673828,271.97344970703125,5595645.5,1304565.625,4.609000205993652,-0.0166037417948246,0.00818453636020422,0.5522732734680176,3.2366340160369873,30.15973663330078,1.4437915086746216,0.43169716000556946
47,"ps0101c Pascagoa,LB",2019-10-03 00:29:52.968750,30.186899185180664,271.4720153808594,5539046.5,1260746.125,11.751999855041504,-0.25147974491119385,0.17152950167655945,-1.3665778636932373,2.578162908554077,30.444150924682617,31.733638763427734,0.37399107217788696
48,"ps0201c Pascaga,LB1",2019-10-03 00:29:52.968750,30.212717056274414,271.48968505859375,5542038.5,1262218.25,11.36299991607666,-0.13361436128616333,0.2367701232433319,-1.1549631357192993,2.4726831912994385,30.38083267211914,31.09175682067871,0.37552163004875183
49,ps0301c Pasc NG Pie,2019-10-03 00:29:52.968750,30.337583541870117,271.4399719238281,5555481.0,1256349.0,7.0879998207092285,-0.027452662587165833,0.0030619835015386343,-0.3353828191757202,1.9528834819793701,30.640226364135742,26.964641571044922,0.37589871883392334
50,ps0401c Pasc HA LB1,2019-10-03 00:29:52.968750,30.195392608642578,271.4804382324219,5540050.5,1261481.375,9.107000350952148,-0.24689534306526184,0.18569020926952362,-1.2973426580429077,2.546088695526123,30.439273834228516,31.472591400146484,0.3753701150417328
51,"gp0101c Gulfport,LB",2019-10-03 00:29:52.968750,30.192712783813477,271.0124816894531,5536272.0,1216510.0,9.003000259399414,-0.27178460359573364,0.2221129685640335,-1.7978928089141846,2.749312400817871,30.4653377532959,28.730886459350586,0.3785969316959381
52,"gp0201c Gulfport,LB",2019-10-03 00:29:52.968750,30.218120574951172,271.0055847167969,5539034.5,1215634.5,8.491999626159668,-0.0878060832619667,0.17118056118488312,-1.6698029041290283,2.720428466796875,30.363271713256836,27.757266998291016,0.3786460757255554
53,gp0301c Day Marker ,2019-10-03 00:29:52.968750,30.238210678100586,271.0029602050781,5541240.0,1215214.375,5.3520002365112305,-0.051459766924381256,0.1416216492652893,-1.5553957223892212,2.7035679817199707,30.436595916748047,26.181331634521484,0.3801670968532562
54,gp0401c GP Harbor W,2019-10-03 00:29:52.968750,30.34827423095703,270.916015625,5552798.5,1205945.5,5.39900016784668,-0.11420752853155136,0.0064958008006215096,-0.661159098148346,2.211195945739746,30.491458892822266,19.99440574645996,0.39111441373825073
55,lc0101c Lake Calcas,2019-10-03 00:29:52.968750,29.692935943603516,266.6711120605469,5456508.0,800831.875,9.065999984741211,-0.06956912577152252,0.09941679984331131,-2.238111972808838,2.526393175125122,29.594358444213867,18.50346565246582,0.548843264579773
56,lc0201c Cameron Fis,2019-10-03 00:29:52.968750,29.756193161010742,266.6578674316406,5463468.5,799263.0,3.0,-0.08522369712591171,-0.010308804921805859,-1.5025124549865723,2.1563878059387207,29.735275268554688,17.630054473876953,0.5537709593772888
57,"lc0301c L Chal CTY,",2019-10-03 00:29:52.968750,29.771820068359375,266.7483215332031,5465562.0,807941.5625,3.0,-0.06054968014359474,0.0214987825602293,-1.278720736503601,1.9315190315246582,29.759756088256836,16.945302963256836,0.5428844094276428
58,sn0101c Sabin LBB 3,2019-10-03 00:29:52.968750,29.62746810913086,266.1960144042969,5447450.0,755110.3125,8.407999992370605,-0.11701220273971558,-0.006337652448564768,-3.06366229057312,1.7524776458740234,29.26915168762207,20.63111686706543,0.570386528968811
59,"sn0201c USCG Sabin,",2019-10-03 00:29:52.968750,29.69341278076172,266.1771545410156,5454694.0,753012.25,3.0,0.03353621065616608,-0.1086997389793396,-1.79495370388031,1.4465731382369995,28.540441513061523,12.339814186096191,0.5878639221191406
60,sn0601c Port Beaumt,2019-10-03 00:29:52.968750,29.67969512939453,265.9841003417969,5452494.0,734375.8125,3.0,-0.10106988996267319,-0.01580658368766308,-1.6720318794250488,1.261480689048767,29.0311279296875,18.635313034057617,0.5923129320144653
61,g01010c Bolivar Roa,2019-10-03 00:29:52.968750,29.34050941467285,265.2231750488281,5412484.5,661798.375,7.638999938964844,-0.6679948568344116,-0.024687843397259712,-4.826008319854736,1.5779139995574951,28.814777374267578,19.743574142456055,0.4908991754055023
62,"g02010c Morgans Pt,",2019-10-03 00:29:52.968750,29.685260772705078,265.0158996582031,5450138.5,640596.4375,6.800000190734863,-0.05250256508588791,0.10343395173549652,-2.5620739459991455,1.5952264070510864,29.298721313476562,5.790755748748779,0.24498121440410614
63,g04010c Hou Ship En,2019-10-03 00:29:52.968750,29.350645065307617,265.2174377441406,5413592.0,661207.875,15.02400016784668,-0.815686821937561,0.3918401002883911,-4.576327800750732,1.6055599451065063,28.771242141723633,19.617876052856445,0.47139832377433777
64,g05010c Galves Caus,2019-10-03 00:29:52.968750,29.29682159423828,265.1164855957031,5407339.0,651572.5625,3.0,0.010006746277213097,0.04493377357721329,-4.218149662017822,1.1094383001327515,28.94525909423828,20.010326385498047,0.4013226628303528
65,"g06010c Galves Ent,",2019-10-03 00:29:52.968750,29.340696334838867,265.25628662109375,5412600.5,665014.4375,13.741999626159668,-0.6505378484725952,-0.033415935933589935,-5.106052875518799,1.4201475381851196,28.909297943115234,20.985754013061523,0.49468961358070374
66,"8745651 West Pier, ",2019-10-03 00:29:52.968750,30.34827423095703,270.916015625,5552798.5,1205945.5,5.39900016784668,-0.11420752853155136,0.0064958008006215096,-0.661159098148346,2.211195945739746,30.491458892822266,19.99440574645996,0.39111441373825073
67,8744707 GP Outer Ra,2019-10-03 00:29:52.968750,30.23076057434082,271.02154541015625,5540550.0,1217063.25,6.603000164031982,-0.0189173873513937,0.0860009416937828,-1.6174120903015137,2.728733539581299,30.4766902923584,26.979389190673828,0.37915319204330444
68,8744673 Fort Morgan,2019-10-03 00:29:52.968750,30.228078842163086,271.9735412597656,5547516.5,1308577.875,9.086000442504883,0.036242321133613586,0.08198627829551697,-0.025309143587946892,2.2153515815734863,30.35122299194336,34.071781158447266,0.3804735243320465
69,"8741501 Dock C,    ",2019-10-03 00:29:52.968750,30.343156814575195,271.4366455078125,5556072.5,1255980.875,7.318999767303467,-0.024960463866591454,-0.008511208929121494,-0.31429344415664673,1.9392354488372803,30.639802932739258,26.93482780456543,0.37615060806274414
70,"8741003 Petit Bois,",2019-10-03 00:29:52.968750,30.213699340820312,271.4995422363281,5542222.0,1263157.125,7.546000003814697,-0.07528112828731537,0.06763405352830887,-1.1057478189468384,2.4616589546203613,30.06083869934082,30.11699676513672,0.37431421875953674
71,"8741094 Rear Range,",2019-10-03 00:29:52.968750,30.334470748901367,271.48291015625,5555462.5,1260498.875,12.644000053405762,-0.025296682491898537,0.025473089888691902,-0.322254478931427,1.9707144498825073,30.622499465942383,27.34161376953125,0.3754817247390747
72,8771341 GB North Je,2019-10-03 00:29:52.968750,29.35546112060547,265.2782287597656,5414301.5,667096.9375,13.13700008392334,-0.6175024509429932,-0.0582028366625309,-5.174421310424805,1.34165620803833,28.95442771911621,21.640283584594727,0.5357283353805542
73,8770822 Texas Point,2019-10-03 00:29:52.968750,29.67654800415039,266.1625671386719,5452771.5,751669.125,3.0,-0.165196493268013,-0.13842396438121796,-2.1743357181549072,1.4752113819122314,28.909818649291992,15.662729263305664,0.5862614512443542
74,"42019_B LLNR 1205, ",2019-10-03 00:29:52.968750,27.93854331970215,264.67364501953125,5255643.5,612318.5,184.69970703125,0.06097804009914398,0.17946726083755493,-6.998584270477295,0.42684194445610046,29.308815002441406,36.33299255371094,0.334556519985199
75,"42020_B LLNR 1330, ",2019-10-03 00:29:52.968750,26.94124412536621,263.2818603515625,5142461.5,476925.78125,88.65299987792969,-0.06854886561632156,-0.010633641853928566,-7.325247287750244,-0.02279597707092762,29.780309677124023,33.97581100463867,0.4014407992362976
76,PTAT2_C Port Aransa,2019-10-03 00:29:52.968750,27.82900047302246,262.9470520019531,5240394.5,442555.5,3.0239999294281006,-0.10966960340738297,-0.1541510820388794,-7.124443054199219,0.1897423416376114,30.02268409729004,30.739709854125977,0.5116077661514282
77,"42035_B LLNR 1145, ",2019-10-03 00:29:52.968750,29.2313232421875,265.59014892578125,5401484.0,697839.4375,15.847000122070312,-0.2178848683834076,0.014699440449476242,-6.318478107452393,1.7458138465881348,29.2189884185791,27.555173873901367,0.523792028427124
78,"MRSL1_T  Marsh Is, ",2019-10-03 00:29:52.968750,29.439292907714844,267.9407653808594,5434061.0,925139.4375,3.88700008392334,-0.2359687238931656,0.12002333998680115,-2.0842490196228027,-0.5014481544494629,29.704486846923828,11.04611873626709,0.47379595041275024
79,ILDL1_T  Is Dernier,2019-10-03 00:29:52.968750,29.052461624145508,269.4669189453125,5399696.0,1075796.375,6.446000099182129,-0.1703140288591385,0.07680997252464294,-5.793085098266602,0.05470149964094162,29.155229568481445,27.582069396972656,0.3785666823387146
80,SPLL1_T  S. Timbali,2019-10-03 00:29:52.968750,28.864164352416992,269.5183410644531,5379175.5,1082122.75,18.29400062561035,-0.4470616281032562,-0.1042233407497406,-7.055486679077148,-0.5222607851028442,28.898286819458008,29.510818481445312,0.3348930776119232
81,LUML1_T  Marine Cen,2019-10-03 00:29:52.968750,29.2053165435791,269.3788146972656,5416076.5,1066170.625,3.0,0.009720136411488056,0.00929186586290598,-4.834819793701172,-0.3403695821762085,29.71424102783203,26.508831024169922,0.3716713786125183
82,TRBL1_T  Terrebonn ,2019-10-03 00:29:52.968750,29.165494918823242,269.42010498046875,5411920.0,1070457.625,3.0,-0.004859637934714556,0.03968965634703636,-5.7043843269348145,-0.37345439195632935,29.410736083984375,27.04514503479004,0.3669987916946411
